2011,48:26.1,Defense,Navy,Limited Competition with multiple offers,5-9 Offers,16083,3242124950
1990,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,NULL,28651000
2007,48:26.1,Defense,MDA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,3,302646
2012,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,57,5847999.93
2005,48:26.1,Defense,DLA,Full Competition (Multiple Offers),100+ Offers,30,11885447
2000,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,2352,562454440.1
2006,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,5,351968.88
1996,48:26.1,Defense,Navy,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,112,-1183809
1998,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,22012,9426785115
2010,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,35794,4174858261
2007,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,480,14476132.26
2011,48:26.1,Defense,DLA,Competition with single offer (Overrode blank Fair Opportunity),One Offer,1,-20341.74
2011,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,5618,1595607448
2009,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,7799,1568885558
2013,48:26.1,Defense,Army,Limited Competition with multiple offers,10-24 Offers,11315,1716847741
2013,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),10-24 Offers,1242,497044672.7
2005,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,91338,2813380136
2005,48:26.1,Defense,Army,Full Competition (Multiple Offers),3-4 Offers,28030,13473296857
2007,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,2105,440922428.4
2001,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,5-9 Offers,74,25751935
2013,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,37,2874906
2009,48:26.1,Defense,Army,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),5,254319.63
2002,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),17,6894853
2009,48:26.1,Defense,DLA,Competition with single offer (Overrode blank Fair Opportunity),One Offer,40,-195174.49
2002,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,2059,1068539379
2007,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),100+ Offers,2,784865
2008,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,19383,8089885074
1995,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,6039,3714408638
2001,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,7813,1662593566
1999,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,236,33154442
2001,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,927,514786458.3
2005,48:26.1,Defense,Army,Full Competition (Multiple Offers),100+ Offers,125,40281055
2008,48:26.1,Defense,Navy,Limited Competition with multiple offers,100+ Offers,592,46040508
2011,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,189,16761967.3
2013,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,23043,1255111666
2005,48:26.1,Defense,Army,No Competition (Other Exception),No competition,18273,9427804780
2014,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,2380,706228017.6
2004,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,2571,2192178906
2001,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),100+ Offers,47,56289035
2011,48:26.1,Defense,Army,Limited Competition with multiple offers,5-9 Offers,29425,6816106726
2009,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,15,388426.98
1991,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,NULL,887560000
2010,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,4598,842810407.9
1999,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,7394,1274817386
1990,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,NULL,18852201197
2001,48:26.1,Defense,DLA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,1436,390197847.6
1998,48:26.1,Defense,Navy,Limited Competition with multiple offers,100+ Offers,28,4647980
2010,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,50,-71058.63
1992,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,NULL,16530857279
1998,48:26.1,Defense,MilitaryHealth,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,10,1083766
2010,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),25-99 Offers,492,186102731.6
1997,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,423,130121215
2008,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,27,5956704.92
2013,48:26.1,Defense,MDA,Limited Competition with multiple offers,10-24 Offers,36,15396534.69
2006,48:26.1,Defense,Army,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),93,276517822
1993,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,NULL,104784777
2004,48:26.1,Defense,Army,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),527,15365056
1998,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,7439,2361467594
2009,48:26.1,Defense,Army,Competition with single offer,One Offer,98228,18089698492
2012,48:26.1,Defense,MDA,Limited Competition with multiple offers,100+ Offers,283,25604740.7
2003,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),10-24 Offers,100,20913259
2007,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,40060,1591251618
2010,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,29737,1089883129
2004,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,2501,480425096.8
2010,48:26.1,Defense,Army,Full Competition (Multiple Offers),25-99 Offers,4827,846593634
2008,48:26.1,Defense,DLA,Competition with single offer (Overrode blank Fair Opportunity),One Offer,21,238747.94
2014,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,47,26623060.53
2002,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,21,24038953
2008,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,31,21874211.6
2014,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,543,238395940.3
1999,48:26.1,Defense,DLA,Limited Competition with multiple offers,100+ Offers,7,3300292
1994,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,33,15131569
1997,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,100+ Offers,19,6409912
2011,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,100+ Offers,78,115332387.4
1999,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,827,356641399
2008,48:26.1,Defense,Army,Limited Competition with multiple offers,25-99 Offers,3130,896632314.4
2011,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,5-9 Offers,17613,2275742555
2004,48:26.1,Defense,Navy,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,17553,2103520270
2012,48:26.1,Defense,DLA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
2000,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,36,12923182
2013,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,874,58321767.36
2009,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),5-9 Offers,69,109041329.9
2002,48:26.1,Defense,Air Force,Limited Competition with multiple offers,10-24 Offers,1809,509653979.4
2000,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,5828,1172681342
2012,48:26.1,Defense,DLA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,20,103214.35
2008,48:26.1,Defense,MDA,Limited Competition with multiple offers,100+ Offers,12,50000
2003,48:26.1,Defense,Air Force,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),16,4578723
2000,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,2067,492986966
2000,48:26.1,Defense,NULL,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,NULL,0
1998,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,6773,1359184138
2007,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,5953,280974069.5
2001,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),3-4 Offers,94,1158014050
2009,48:26.1,Defense,MDA,Competition with single offer (Overrode blank Fair Opportunity),One Offer,2,-13351.38
2005,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,3434,1109167850
2007,48:26.1,Defense,Navy,Full Competition (Multiple Offers),100+ Offers,421,252711012
2013,48:26.1,Defense,MDA,Competition with single offer,One Offer,812,495517588.4
1993,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,NULL,157409523
2001,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,7995,1981405982
2001,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,16,9988708
2014,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,4,-43856.26
2010,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,34603,7180137787
2001,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,994,143262144.2
2009,48:26.1,Defense,Navy,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),4,77628.3
2012,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,1,-22098.1
2009,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,4746,4297118494
2012,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,144,380704327.5
2008,48:26.1,Defense,Navy,Competition with single offer,One Offer,63075,9209867616
2010,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,68565,34002692271
1995,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,77,92369178
2013,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,12,449138.0567
2005,48:26.1,Defense,MilitaryHealth,Competition with single offer (Overrode blank Fair Opportunity),One Offer,25,959258
2002,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),25,-543273
1997,48:26.1,Defense,Army,No Competition (Other Exception),No competition,7320,4064997296
2011,48:26.1,Defense,Army,No Competition (Other Exception),No competition,45141,11304215257
2011,48:26.1,Defense,Army,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),63,-501189.69
2008,48:26.1,Defense,Army,Full Competition (Multiple Offers),3-4 Offers,37785,20766514018
2008,48:26.1,Defense,Army,Competition with single offer (Overrode blank Fair Opportunity),One Offer,3589,268919675.4
2010,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,17,-315057.42
2000,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,3325,1956794848
2010,48:26.1,Defense,MDA,Full Competition (Multiple Offers),100+ Offers,1,99764
2014,48:26.1,Defense,MilitaryHealth,No Competition (Follow on to competed action),No competition,10,6412312.66
2014,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),10-24 Offers,35,16918318.8
1997,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,4516,962670349
2014,48:26.1,Defense,Navy,Full Competition (Multiple Offers),100+ Offers,3205,246635382.5
2009,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,20705,1577569527
2001,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1973,641401800
2000,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,33,36093517
2005,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,78,55417186
2012,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,1,-506946.95
1993,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,NULL,4643789434
2005,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,3352,2831200546
2008,48:26.1,Defense,DLA,Limited Competition with multiple offers,25-99 Offers,577,178894469.9
2003,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,404,102157435
2009,48:26.1,Defense,MDA,Full Competition (Multiple Offers),Two Offers,65,263027807.8
1996,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,Two Offers,6434,2062677922
2001,48:26.1,Defense,Navy,Full Competition (Multiple Offers),3-4 Offers,10029,2691858828
2006,48:26.1,Defense,Army,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,8276,554556335.6
2005,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,51835,2279340442
2013,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,959,146653030.6
2010,48:26.1,Defense,DLA,Full Competition (Multiple Offers),100+ Offers,795,4216939.86
2002,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,2886,300802407
1994,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,1766,179844520
2013,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,243,68723389.64
2013,48:26.1,Defense,MDA,No Competition (Follow on to competed action),No competition,23,975639.3159
2012,48:26.1,Defense,Air Force,No Competition (Follow on to competed action),No competition,771,287131861.1
2006,48:26.1,Defense,Army,Full Competition (Multiple Offers),Two Offers,66436,9966335199
1991,48:26.1,Defense,Army,No Competition (Other Exception),No competition,NULL,4772302000
2013,48:26.1,Defense,DLA,Limited Competition with multiple offers,25-99 Offers,526,462190924.3
2003,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,276,112261565.1
2014,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,1260,233624710.2
2004,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,9807,2368173056
2009,48:26.1,Defense,DLA,Full Competition (Multiple Offers),100+ Offers,51,53958742.98
2014,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,4919,67828441.04
1995,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,35701,14423231996
1998,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,199,258725076
2012,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,1095,158158751.6
1995,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,2144,278090879
2006,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,398,72866728.2
2009,48:26.1,Defense,Navy,No Competition (Follow on to competed action),No competition,3170,497434256
2014,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,652,225955945
1993,48:26.1,Defense,Air Force,Competition with single offer,One Offer,NULL,1576173757
2011,48:26.1,Defense,Air Force,Unlabeled: Competition; Unlabeled Offers,NULL,3,-47034.68
2005,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,5-9 Offers,2,57171
2007,48:26.1,Defense,Army,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,13360,499656373
2010,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,158,128641358.9
2003,48:26.1,Defense,DLA,Full Competition (Multiple Offers),Two Offers,24360,2522941938
2014,48:26.1,Defense,DLA,Limited Competition with multiple offers,25-99 Offers,1473,81743437.77
2004,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,3244,668257312.4
2014,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,32191,4903294401
2014,48:26.1,Defense,Other DoD,Unlabeled: Blank Fair Opportunity,Unlabeled: Blank Fair Opportunity,2,286238.55
1993,48:26.1,Defense,Army,Competition with single offer,One Offer,NULL,1165833511
2000,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,155,1130405708
2005,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),25-99 Offers,63,31357029
2007,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,4304,4022546518
2013,48:26.1,Defense,Air Force,No Competition (Follow on to competed action),No competition,690,125116603.9
2005,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,38,877669.42
2009,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,98178,4079322630
1992,48:26.1,Defense,Army,No Competition (Other Exception),No competition,NULL,3565783350
2002,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,1,92560
2001,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),25-99 Offers,185,36923682
2014,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),1,45577.09
2010,48:26.1,Defense,Army,Full Competition (Multiple Offers),3-4 Offers,40464,16435575968
1997,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,6994,2456319136
2010,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,10945,4147485266
2001,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),Two Offers,222,1170317296
2006,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,922,165040538.9
2010,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,1142,2305841166
2001,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,546,598516500
2008,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,5-9 Offers,7,39689
2005,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,3,2817258
1992,48:26.1,Defense,Navy,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,81250142
2012,48:26.1,Defense,MDA,Limited Competition with multiple offers,25-99 Offers,108,37214127.13
2012,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,83143,3296876836
2004,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,1004,279841468.2
2003,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,28,8204925
2011,48:26.1,Defense,Army,Full Competition (Multiple Offers),100+ Offers,193,83510099.63
2005,48:26.1,Defense,DLA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,17,1641046.42
2001,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,2789,461410139
2007,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,588,14448776.66
2013,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,190,24113089.7
2004,48:26.1,Defense,Navy,Full Competition (Multiple Offers),3-4 Offers,30303,5449686806
2014,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,57319,1327833418
2011,48:26.1,Defense,Navy,No Competition (Follow on to competed action),No competition,3404,379313090.1
2014,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,135,13507381.28
1999,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,3-4 Offers,230,1981590392
2012,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,21179,26441813290
2013,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,3-4 Offers,165,148962358.1
2000,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,168,38305453
2000,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),2,3025110
2009,48:26.1,Defense,Navy,Competition with single offer (Overrode blank Fair Opportunity),One Offer,307,7659351.19
2008,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,183,43148981.17
2009,48:26.1,Defense,Air Force,Competition with single offer,One Offer,25871,5137991524
2003,48:26.1,Defense,MDA,Full Competition (Multiple Offers),5-9 Offers,94,28018377
2009,48:26.1,Defense,Air Force,Unlabeled: Competition; Unlabeled Offers,NULL,60,7991684.06
2000,48:26.1,Defense,Army,Full Competition (Multiple Offers),10-24 Offers,1943,521130717
1997,48:26.1,Defense,MilitaryHealth,No Competition (Unlabeled Exception),No competition,3,244695
2005,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,1783,242469109.6
2009,48:26.1,Defense,Air Force,Limited Competition with multiple offers,25-99 Offers,2605,580502473.7
2000,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),67,16147771
2006,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,15,3513746.48
2014,48:26.1,Defense,Army,Full Competition (Multiple Offers),10-24 Offers,9393,2763218487
2004,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,42,4021503
2014,48:26.1,Defense,MDA,Full Competition (Multiple Offers),10-24 Offers,17,2342481.531
1990,48:26.1,Defense,Army,No Competition (Other Exception),No competition,NULL,1220869000
2001,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),Two Offers,5949,8027600833
1989,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,NULL,160970975
2003,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,13816,18677464484
2002,48:26.1,Defense,Navy,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),129,35100888
1993,48:26.1,Defense,DLA,No Competition (Other Exception),No competition,NULL,978506086
1994,48:26.1,Defense,DLA,Competition with single offer,One Offer,1276,288117199
2010,48:26.1,Defense,Air Force,Competition with single offer,One Offer,25606,4564375607
2012,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),3-4 Offers,605138,1451293827
2006,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,3193,754067566.3
2013,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,812,179424573.2
2002,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),100+ Offers,87,13211585
2001,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,2238,144746578
1992,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,NULL,831776683
2012,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,47,12030246.84
2005,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),3,24541
1996,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,7284,8427358832
2006,48:26.1,Defense,Air Force,Limited Competition with multiple offers,3-4 Offers,25204,2464786941
2005,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,122,462248751
2014,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,53402,1487277395
2005,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,24575,1038018121
1997,48:26.1,Defense,Army,Limited Competition with multiple offers,10-24 Offers,2995,902539089
2002,48:26.1,Defense,DLA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,1719,447742206
2013,48:26.1,Defense,MDA,Full Competition (Multiple Offers),3-4 Offers,347,651143737
2014,48:26.1,Defense,MDA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,23,9474839.766
2001,48:26.1,Defense,Air Force,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,285,155177462
2003,48:26.1,Defense,Army,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),243,24779175.89
2014,48:26.1,Defense,DLA,Limited Competition with multiple offers,100+ Offers,3,30465.7607
2011,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,21349,9817567133
2002,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),228,26479051
1998,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,405,69406406
2001,48:26.1,Defense,Other DoD,Unlabeled: Blank Fair Opportunity,Unlabeled: Blank Fair Opportunity,1,132928
2004,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),10-24 Offers,85,38253005.98
2013,48:26.1,Defense,MDA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
2001,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,2634,612419136
2008,48:26.1,Defense,Army,Competition with single offer,One Offer,114082,22138611787
2013,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,194,10406442.44
2003,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,1811,309074649.5
2012,48:26.1,Defense,Navy,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,127,1729923.09
2002,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,298,52931481
2013,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,10-24 Offers,202,12713200.34
1999,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,72,42811186
1997,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,1355,1567320436
2003,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,100+ Offers,11,4750678
1989,48:26.1,Defense,Navy,Competition with single offer,One Offer,NULL,36207000
2002,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),100+ Offers,1,76005
2006,48:26.1,Defense,DLA,Competition with single offer,One Offer,16194,1242677596
2010,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,14399,2750167201
2008,48:26.1,Defense,MDA,Full Competition (Multiple Offers),25-99 Offers,19,1849946
1990,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,NULL,518179000
2002,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,22,8245416.2
2010,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,467,-25084569.72
2012,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,5-9 Offers,33360,2438922205
2009,48:26.1,Defense,Army,Limited Competition with multiple offers,25-99 Offers,3264,625212903.9
2001,48:26.1,Defense,MilitaryHealth,No Competition (Unlabeled Exception),No competition,1,49999
2001,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,2722,1922476030
